request_id,employee_id,department_id,vendor_id,request_date,purchase_type,amount,currency,description,urgency,risk_category,contract_required,security_review_required,competitive_bid_required,exception_documented,urgency_documented,final_status,source_system,system_period,department_name,business_unit,budget,vendor_name,vendor_category,approved_vendor,vendor_risk,contract_status,country,employee_name,employee_location
PR-15246,EMP-1909,D10,VEN-030,2025-01-04 12:00:00,Software,4684.46,USD,Software purchase for Information Security operations,Standard,High,True,True,False,True,True,Paid,ProcureFlow Classic,Before update,Information Security,Product & Technology,9500000,Software Partner 030,Software,True,High,Active,United States,Northstar Employee 1909,Denver
PR-15417,EMP-0172,D01,VEN-061,2025-01-04 12:00:00,Facilities,40739.94,USD,Facilities purchase for Engineering operations,Standard,Medium,False,False,True,True,True,Paid,ProcureFlow Classic,Before update,Engineering,Product & Technology,36000000,Facilities Partner 061,Facilities,True,Low,Expired,United States,Northstar Employee 0172,San Francisco
PR-10393,EMP-0312,D02,VEN-009,2025-01-04 12:00:00,Software,4353.69,USD,Software purchase for Product operations,Standard,Medium,True,True,False,True,True,Paid,ProcureFlow Classic,Before update,Product,Product & Technology,16000000,Software Partner 009,Software,True,Medium,Pending,United States,Northstar Employee 0312,San Francisco
PR-15563,EMP-1584,D08,VEN-131,2025-01-04 13:00:00,Software,74816.87,USD,Software purchase for People operations,Standard,Medium,True,True,True,True,True,Paid,ProcureFlow Classic,Before update,People,Corporate,7500000,Software Partner 131,Software,True,Low,Active,United States,Northstar Employee 1584,Chicago
PR-13633,EMP-0124,D01,VEN-133,2025-01-04 13:00:00,Software,5306.25,USD,Software purchase for Engineering operations,Priority,Low,True,True,False,True,True,Paid,ProcureFlow Classic,Before update,Engineering,Product & Technology,36000000,Software Partner 133,Software,True,Low,Active,United States,Northstar Employee 0124,Austin
PR-16362,EMP-0304,D02,VEN-077,2025-01-04 13:00:00,Software,7893.81,USD,Software purchase for Product operations,Urgent,Medium,True,True,False,True,False,Paid,ProcureFlow Classic,Before update,Product,Product & Technology,16000000,Software Partner 077,Software,True,Medium,Active,United States,Northstar Employee 0304,San Francisco
PR-16053,EMP-1930,D10,VEN-056,2025-01-04 13:00:00,AI Services,16130.36,USD,AI Services purchase for Information Security operations,Standard,High,True,True,False,True,True,Paid,ProcureFlow Classic,Before update,Information Security,Product & Technology,9500000,AIServices Partner 056,AI Services,True,Low,Active,Canada,Northstar Employee 1930,Austin
PR-12466,EMP-1321,D07,VEN-102,2025-01-04 14:00:00,Travel,409.19,USD,Travel purchase for Finance operations,Urgent,High,False,False,False,True,True,Paid,ProcureFlow Classic,Before update,Finance,Corporate,8500000,Travel Partner 102,Travel,False,High,Expired,United States,Northstar Employee 1321,Chicago
PR-12133,EMP-0102,D01,VEN-073,2025-01-04 14:00:00,Software,2380.55,USD,Software purchase for Engineering operations,Standard,High,True,True,False,True,True,Paid,ProcureFlow Classic,Before update,Engineering,Product & Technology,36000000,Software Partner 073,Software,False,High,Active,India,Northstar Employee 0102,Chicago
PR-13349,EMP-0643,D04,VEN-037,2025-01-04 14:00:00,Travel,1032.1,USD,Travel purchase for Marketing operations,Standard,Low,False,False,False,True,True,Paid,ProcureFlow Classic,Before update,Marketing,Revenue,12500000,Travel Partner 037,Travel,True,Low,Active,United States,Northstar Employee 0643,New York
PR-17590,EMP-1259,D07,VEN-131,2025-01-04 15:00:00,Software,18616.69,USD,Software purchase for Finance operations,Standard,Low,True,True,False,True,True,Paid,ProcureFlow Classic,Before update,Finance,Corporate,8500000,Software Partner 131,Software,True,Low,Active,United States,Northstar Employee 1259,Chicago
PR-18022,EMP-1807,D10,VEN-080,2025-01-04 15:00:00,Software,3578.29,USD,Software purchase for Information Security operations,Standard,Low,True,True,False,True,True,Paid,ProcureFlow Classic,Before update,Information Security,Product & Technology,9500000,Software Partner 080,Software,True,Low,Active,Ireland,Northstar Employee 1807,San Francisco
PR-18206,EMP-0670,D04,VEN-035,2025-01-04 15:00:00,Professional Services,105569.74,USD,Professional Services purchase for Marketing operations,Standard,High,True,False,True,True,True,Paid,ProcureFlow Classic,Before update,Marketing,Revenue,12500000,ProfessionalServices Partner 035,Professional Services,False,High,Active,United States,Northstar Employee 0670,Chicago
PR-16174,EMP-1349,D07,VEN-032,2025-01-04 16:00:00,Software,7661.64,USD,Software purchase for Finance operations,Priority,Low,True,True,False,True,True,Paid,ProcureFlow Classic,Before update,Finance,Corporate,8500000,Software Partner 032,Software,True,Low,Active,Germany,Northstar Employee 1349,Chicago
PR-14438,EMP-1129,D06,VEN-076,2025-01-04 16:00:00,Professional Services,2669.49,USD,Professional Services purchase for Field Operations operations,Urgent,Low,True,False,False,True,True,Paid,ProcureFlow Classic,Before update,Field Operations,Operations,28000000,ProfessionalServices Partner 076,Professional Services,True,Low,Active,United States,Northstar Employee 1129,Denver
PR-16785,EMP-0129,D01,VEN-095,2025-01-04 16:00:00,Equipment,1136.33,USD,Equipment purchase for Engineering operations,Priority,Low,False,False,False,True,True,Paid,ProcureFlow Classic,Before update,Engineering,Product & Technology,36000000,Equipment Partner 095,Equipment,True,Low,Active,United States,Northstar Employee 0129,Chicago
PR-17029,EMP-1009,D06,VEN-015,2025-01-04 16:00:00,Professional Services,15803.33,USD,Professional Services purchase for Field Operations operations,Standard,High,True,False,False,True,True,Rejected,ProcureFlow Classic,Before update,Field Operations,Operations,28000000,ProfessionalServices Partner 015,Professional Services,False,High,Active,United Kingdom,Northstar Employee 1009,Denver
PR-10770,EMP-1706,D09,VEN-059,2025-01-04 17:00:00,Facilities,15581.21,USD,Facilities purchase for Legal operations,Standard,Low,False,False,False,True,True,Paid,ProcureFlow Classic,Before update,Legal,Corporate,6000000,Facilities Partner 059,Facilities,True,Low,Active,United States,Northstar Employee 1706,San Francisco
PR-13818,EMP-0473,D03,VEN-109,2025-01-04 17:00:00,Travel,4530.96,USD,Travel purchase for Sales operations,Priority,Low,False,False,False,True,True,Paid,ProcureFlow Classic,Before update,Sales,Revenue,24000000,Travel Partner 109,Travel,False,Low,Active,Canada,Northstar Employee 0473,San Francisco
PR-13236,EMP-1392,D07,VEN-081,2025-01-04 17:00:00,Equipment,14064.36,USD,Equipment purchase for Finance operations,Standard,Medium,False,False,False,True,True,Paid,ProcureFlow Classic,Before update,Finance,Corporate,8500000,Equipment Partner 081,Equipment,True,Medium,Active,United States,Northstar Employee 1392,Denver
PR-14916,EMP-0238,D02,VEN-046,2025-01-05 08:00:00,Professional Services,12571.83,USD,Professional Services purchase for Product operations,Priority,Medium,True,False,False,True,True,Paid,ProcureFlow Classic,Before update,Product,Product & Technology,16000000,ProfessionalServices Partner 046,Professional Services,True,Medium,Active,Canada,Northstar Employee 0238,Chicago
PR-15830,EMP-0271,D02,VEN-039,2025-01-05 10:00:00,Contractor,2697.11,USD,Contractor purchase for Product operations,Standard,Low,True,False,False,True,True,Rejected,ProcureFlow Classic,Before update,Product,Product & Technology,16000000,Contractor Partner 039,Contractor,True,Low,Active,Ireland,Northstar Employee 0271,New York
PR-15413,EMP-1194,D06,VEN-002,2025-01-05 10:00:00,Professional Services,17813.24,USD,Professional Services purchase for Field Operations operations,Standard,Medium,True,False,False,True,True,Paid,ProcureFlow Classic,Before update,Field Operations,Operations,28000000,ProfessionalServices Partner 002,Professional Services,False,Medium,Active,United States,Northstar Employee 1194,San Francisco
PR-17239,EMP-0852,D05,VEN-025,2025-01-05 11:00:00,AI Services,2647.94,USD,AI Services purchase for Customer Success operations,Standard,High,True,True,False,True,True,Rejected,ProcureFlow Classic,Before update,Customer Success,Revenue,11000000,AIServices Partner 025,AI Services,True,Medium,Pending,Germany,Northstar Employee 0852,Chicago
PR-13988,EMP-0353,D02,VEN-114,2025-01-05 12:00:00,Software,13530.12,USD,Software purchase for Product operations,Standard,Low,True,True,False,True,True,Paid,ProcureFlow Classic,Before update,Product,Product & Technology,16000000,Software Partner 114,Software,True,Low,Pending,India,Northstar Employee 0353,Denver
PR-14188,EMP-0620,D04,VEN-017,2025-01-05 12:00:00,Equipment,961.13,USD,Equipment purchase for Marketing operations,Standard,Low,False,False,False,True,True,Paid,ProcureFlow Classic,Before update,Marketing,Revenue,12500000,Equipment Partner 017,Equipment,True,Low,Active,United States,Northstar Employee 0620,Chicago
PR-15707,EMP-1919,D10,VEN-077,2025-01-05 12:00:00,Software,2180.84,USD,Software purchase for Information Security operations,Standard,Medium,True,True,False,True,True,Paid,ProcureFlow Classic,Before update,Information Security,Product & Technology,9500000,Software Partner 077,Software,True,Medium,Active,United States,Northstar Employee 1919,Austin
PR-15755,EMP-0489,D03,VEN-132,2025-01-05 13:00:00,Professional Services,15100.97,USD,Professional Services purchase for Sales operations,Standard,Medium,True,False,False,True,True,Paid,ProcureFlow Classic,Before update,Sales,Revenue,24000000,ProfessionalServices Partner 132,Professional Services,True,Medium,Active,United States,Northstar Employee 0489,Austin
PR-14520,EMP-1285,D07,VEN-105,2025-01-05 13:00:00,Professional Services,5287.29,USD,Professional Services purchase for Finance operations,Standard,Low,True,False,False,True,True,Paid,ProcureFlow Classic,Before update,Finance,Corporate,8500000,ProfessionalServices Partner 105,Professional Services,True,Low,Active,United States,Northstar Employee 1285,Denver
PR-14832,EMP-0782,D04,VEN-038,2025-01-05 13:00:00,Travel,692.38,USD,Travel purchase for Marketing operations,Standard,High,False,False,False,True,True,Paid,ProcureFlow Classic,Before update,Marketing,Revenue,12500000,Travel Partner 038,Travel,True,High,Active,United States,Northstar Employee 0782,San Francisco
PR-13362,EMP-0520,D03,VEN-117,2025-01-05 14:00:00,Facilities,10723.02,USD,Facilities purchase for Sales operations,Standard,Medium,False,False,False,True,True,Paid,ProcureFlow Classic,Before update,Sales,Revenue,24000000,Facilities Partner 117,Facilities,True,Medium,Active,United States,Northstar Employee 0520,Denver
PR-12753,EMP-0161,D01,VEN-024,2025-01-05 14:00:00,Contractor,21614.05,USD,Contractor purchase for Engineering operations,Priority,Medium,True,False,True,True,True,Paid,ProcureFlow Classic,Before update,Engineering,Product & Technology,36000000,Contractor Partner 024,Contractor,True,Low,Pending,United States,Northstar Employee 0161,Austin
PR-16594,EMP-0115,D01,VEN-127,2025-01-05 15:00:00,Facilities,5187.79,USD,Facilities purchase for Engineering operations,Priority,Low,False,False,False,True,True,Paid,ProcureFlow Classic,Before update,Engineering,Product & Technology,36000000,Facilities Partner 127,Facilities,True,Low,Active,India,Northstar Employee 0115,New York
PR-12793,EMP-0418,D03,VEN-109,2025-01-05 15:00:00,Travel,1546.17,USD,Travel purchase for Sales operations,Standard,Low,False,False,False,True,True,Paid,ProcureFlow Classic,Before update,Sales,Revenue,24000000,Travel Partner 109,Travel,False,Low,Active,Canada,Northstar Employee 0418,Chicago
PR-10412,EMP-0160,D01,VEN-110,2025-01-05 15:00:00,Equipment,71026.92,USD,Equipment purchase for Engineering operations,Priority,Medium,True,False,True,True,True,Paid,ProcureFlow Classic,Before update,Engineering,Product & Technology,36000000,Equipment Partner 110,Equipment,True,Medium,Active,United States,Northstar Employee 0160,San Francisco
PR-15005,EMP-0135,D01,VEN-030,2025-01-05 15:00:00,Software,18487.98,USD,Software purchase for Engineering operations,Standard,High,True,True,False,True,True,Paid,ProcureFlow Classic,Before update,Engineering,Product & Technology,36000000,Software Partner 030,Software,True,High,Active,United States,Northstar Employee 0135,Chicago
PR-13897,EMP-0085,D01,VEN-004,2025-01-05 15:00:00,Software,2014.28,USD,Software purchase for Engineering operations,Standard,High,True,True,False,True,True,Paid,ProcureFlow Classic,Before update,Engineering,Product & Technology,36000000,Software Partner 004,Software,True,High,Active,United States,Northstar Employee 0085,Chicago
PR-10008,EMP-1458,D08,VEN-127,2025-01-05 15:00:00,Facilities,3886.58,USD,Facilities purchase for People operations,Standard,Low,False,False,False,True,True,Paid,ProcureFlow Classic,Before update,People,Corporate,7500000,Facilities Partner 127,Facilities,True,Low,Active,India,Northstar Employee 1458,Chicago
PR-15393,EMP-1429,D08,VEN-134,2025-01-05 16:00:00,Software,2225.85,USD,Software purchase for People operations,Standard,Low,True,True,False,True,True,Paid,ProcureFlow Classic,Before update,People,Corporate,7500000,Software Partner 134,Software,True,Low,Active,United States,Northstar Employee 1429,Chicago
PR-12392,EMP-0007,D01,VEN-111,2025-01-05 16:00:00,Travel,1533.95,USD,Travel purchase for Engineering operations,Standard,Medium,False,False,False,True,True,Paid,ProcureFlow Classic,Before update,Engineering,Product & Technology,36000000,Travel Partner 111,Travel,True,Medium,Active,United States,Northstar Employee 0007,Chicago
PR-16824,EMP-0192,D01,VEN-003,2025-01-05 16:00:00,Contractor,1310.45,USD,Contractor purchase for Engineering operations,Priority,Low,True,False,False,True,True,Paid,ProcureFlow Classic,Before update,Engineering,Product & Technology,36000000,Contractor Partner 003,Contractor,True,Low,Active,United States,Northstar Employee 0192,San Francisco
PR-18407,EMP-1963,D10,VEN-082,2025-01-05 16:00:00,Professional Services,2816.22,USD,Professional Services purchase for Information Security operations,Standard,Medium,True,False,False,True,True,Cancelled,ProcureFlow Classic,Before update,Information Security,Product & Technology,9500000,ProfessionalServices Partner 082,Professional Services,True,Medium,Active,United States,Northstar Employee 1963,San Francisco
PR-18129,EMP-1435,D08,VEN-034,2025-01-05 16:00:00,Facilities,2650.09,USD,Facilities purchase for People operations,Standard,Low,False,False,False,True,True,Paid,ProcureFlow Classic,Before update,People,Corporate,7500000,Facilities Partner 034,Facilities,False,Low,Expired,United States,Northstar Employee 1435,Chicago
PR-12172,EMP-0943,D05,VEN-049,2025-01-05 16:00:00,Software,4394.28,USD,Software purchase for Customer Success operations,Priority,Low,True,True,False,True,True,Paid,ProcureFlow Classic,Before update,Customer Success,Revenue,11000000,Software Partner 049,Software,True,Low,Active,Canada,Northstar Employee 0943,San Francisco
PR-15710,EMP-0706,D04,VEN-110,2025-01-06 08:00:00,Equipment,1407.38,USD,Equipment purchase for Marketing operations,Urgent,Medium,False,False,False,True,True,Paid,ProcureFlow Classic,Before update,Marketing,Revenue,12500000,Equipment Partner 110,Equipment,True,Medium,Active,United States,Northstar Employee 0706,San Francisco
